PackageID|NondrugItemID|ItemCount|PackageItemUnitID|
87552|3903|1.0|3|
87553|3904|1.0|3|
87554|3904|1.0|3|
87555|3905|1.0|3|
87556|3905|1.0|3|
87621|3906|10.0|2|
87643|3907|30.0|3|
87643|3916|30.0|3|
87643|3917|30.0|3|
87643|3918|30.0|3|
87698|3908|7.0|3|
87717|3909|100.0|3|
87718|3910|100.0|3|
87719|3911|100.0|3|
87720|3912|100.0|3|
87721|3913|100.0|3|
87722|3914|1.0|3|
87725|3913|200.0|3|
87802|3915|1.0|3|
87924|3919|1.0|3|
87932|3919|1.0|3|
87939|3920|1.0|3|
87939|3921|1.0|3|
87940|3922|1.0|3|
87940|3923|1.0|3|
87941|3924|1.0|3|
87941|3925|1.0|3|
87942|3926|1.0|3|
87942|3927|1.0|3|
87943|3928|1.0|3|
87943|3929|1.0|3|
87944|3930|1.0|3|
87944|3931|1.0|3|
87945|3932|1.0|3|
87945|3933|1.0|3|
88196|3940|100.0|3|
88197|3941|100.0|3|
88303|3942|1.0|3|
88303|3943|1.0|3|
88307|3944|4.0|2|
88307|3946|1.0|3|
88307|3947|2.0|3|
88307|3948|1.0|3|
88307|3949|1.0|3|
88307|3950|1.0|3|
88307|3951|1.0|3|
88351|3952|2.0|2|
88384|3953|1.0|3|
88385|3954|1.0|3|
88458|3957|1.0|3|
88459|1331|50.0|3|
88462|1330|50.0|3|
88487|3959|1.0|3|
88488|3960|1.0|3|
88598|3963|14.0|3|
88598|3964|1.0|3|
88599|3965|30.0|3|
88599|3966|30.0|3|
88673|3967|100.0|1|
88673|3968|225.0|1|
88756|1327|100.0|3|
88779|3970|3.0|3|
88840|3971|1.0|3|
88879|3972|12.0|3|
88879|3973|24.0|3|
89156|3983|1.0|3|
89191|3989|8.0|3|
89192|3989|1.0|3|
89224|3826|28.0|3|
89285|3990|1.0|3|
89285|3991|2.0|3|
89290|3992|100.0|3|
89306|3993|2.0|3|
89306|3994|2.0|3|
89307|3993|8.0|3|
89307|3994|8.0|3|
89310|3996|2.0|3|
89310|3997|2.0|3|
89311|3996|8.0|3|
89311|3997|8.0|3|
89312|3999|2.0|3|
89312|4000|2.0|3|
89313|3999|8.0|3|
89313|4000|8.0|3|
89952|4003|100.0|3|
89953|4004|100.0|3|
89970|4005|4.0|2|
89970|4007|1.0|3|
89970|4008|2.0|3|
89970|4009|1.0|3|
89970|4010|1.0|3|
89970|4017|1.0|3|
89970|4019|1.0|3|
89971|4011|4.0|2|
89971|4013|1.0|3|
89971|4014|2.0|3|
89971|4015|1.0|3|
89971|4016|1.0|3|
89971|4018|1.0|3|
89971|4020|1.0|3|
89984|4021|2.0|2|
89984|4022|1.0|3|
89985|4023|2.0|2|
89985|4024|1.0|3|
89986|4025|2.0|2|
89986|4026|1.0|3|
89997|4029|1.0|3|
90004|4030|102.0|3|
90005|4031|1.0|3|
90005|4032|12.0|3|
90066|4033|2.0|3|
90066|4034|1.0|3|
90066|4035|1.0|3|
90066|4036|1.0|3|
90066|4037|1.0|3|
90066|4038|1.0|3|
90066|4039|6.0|3|
90066|4040|2.0|3|
90066|4041|1.0|3|
90066|4042|1.0|3|
90066|4043|1.0|3|
90066|4044|1.0|3|
90066|4045|1.0|3|
90066|4046|1.0|3|
90066|4047|1.0|3|
90066|4048|1.0|3|
90066|4049|10.0|2|
90066|4050|1.0|3|
51840|4057|1.0|3|
58327|4062|1.0|3|
76288|4061|1.0|3|
90320|4063|1.0|3|
90332|4064|480.0|2|
90333|4065|480.0|2|
90380|4066|1.0|3|
90380|4068|2.0|3|
90472|4069|2.0|2|
90472|4070|1.0|3|
90844|4079|100.0|3|
90845|4080|100.0|3|
90846|4081|100.0|3|
90883|4082|1.0|3|
90904|4083|1.0|3|
90957|4090|2.0|3|
90993|4091|1.0|3|
90993|4092|2.0|3|
91109|4110|15.0|3|
91127|4111|10.0|2|
91149|4112|1.0|3|
91149|4113|1.0|2|
91061|4096|100.0|3|
91062|4097|100.0|3|
91063|4098|100.0|3|
91174|4114|1.0|3|
91253|4118|1.0|3|
89306|3995|1.0|3|
89307|3995|4.0|3|
89310|3998|1.0|3|
89311|3998|4.0|3|
89312|4001|1.0|3|
89313|4001|4.0|3|
91254|4119|50.0|3|
91261|4154|1.0|3|
91261|4155|1.0|3|
91273|4156|1.0|3|
91273|4157|1.0|3|
91280|4120|50.0|3|
91281|4121|1.0|3|
91281|4122|10.0|3|
91281|4123|10.0|3|
91282|4124|50.0|3|
91284|4125|1.0|3|
91284|4126|10.0|3|
91284|4127|10.0|3|
91284|4128|1.0|3|
91285|4129|1.0|3|
91285|4130|10.0|3|
91285|4131|10.0|3|
91285|4132|1.0|3|
91286|4133|1.0|3|
91286|4134|10.0|3|
91286|4135|10.0|3|
91286|4136|1.0|3|
91287|4137|1.0|3|
91287|4138|10.0|3|
91287|4139|10.0|3|
91287|4140|1.0|3|
91324|4141|1.0|3|
91325|4142|1.0|3|
91326|4145|1.0|3|
91326|4146|1.0|3|
91345|4147|100.0|3|
91346|4148|1.0|3|
91402|4149|5.0|2|
91402|4150|1.0|3|
91402|4151|1.0|3|
91565|4161|25.0|3|
91566|4162|1.0|3|
91569|4163|50.0|3|
91581|4166|15.0|3|
91583|4167|7.0|3|
91536|4152|50.0|2|
91537|4153|50.0|2|
91617|4176|50.0|2|
91618|4177|50.0|2|
91624|4181|50.0|2|
91625|4182|50.0|2|
91631|4178|50.0|2|
91633|4179|50.0|2|
91636|4180|50.0|2|
91637|4183|50.0|2|
91639|4184|1.0|3|
91650|4185|50.0|3|
91659|4186|1.0|3|
91774|4192|1.0|3|
91774|4193|1.0|3|
91774|4194|1.0|3|
91774|4195|1.0|3|
91776|4196|1.0|3|
91776|4197|1.0|3|
91776|4198|1.0|3|
91776|4199|1.0|3|
91777|4200|1.0|3|
91777|4201|1.0|3|
91777|4202|1.0|3|
91777|4203|1.0|3|
91761|4187|50.0|3|
91762|4188|50.0|3|
91763|4189|50.0|3|
91764|4190|100.0|3|
91765|4191|50.0|3|
91766|4191|100.0|3|
91799|4204|2.0|3|
91799|4205|1.0|3|
91799|4206|1.0|3|
91799|4207|1.0|3|
91799|4208|1.0|3|
91799|4209|1.0|3|
91799|4210|1.0|3|
91801|4211|2.0|3|
91801|4212|1.0|3|
91801|4213|1.0|3|
91801|4214|1.0|3|
91801|4215|1.0|3|
91801|4216|1.0|3|
91801|4217|1.0|3|
91802|4218|2.0|3|
91802|4219|1.0|3|
91802|4220|1.0|3|
91802|4221|1.0|3|
91802|4222|1.0|3|
91802|4223|1.0|3|
91802|4224|1.0|3|
91803|4225|1.0|3|
91803|4226|2.0|3|
91803|4227|1.0|3|
91803|4228|1.0|3|
91803|4229|1.0|3|
91803|4230|1.0|3|
91803|4231|1.0|3|
78155|3228|142.0|1|
91846|4232|1.0|3|
91846|4233|1.0|3|
91847|4234|1.0|3|
91847|4235|1.0|3|
91888|4238|1.0|3|
91892|4239|100.0|3|
91894|4240|1.0|3|
91894|4241|1.0|3|
91894|4242|10.0|3|
91894|4243|10.0|3|
91896|4244|1.0|3|
91896|4245|1.0|3|
91896|4246|10.0|3|
91896|4247|10.0|3|
91899|4248|200.0|3|
91915|4249|100.0|3|
91925|4250|100.0|3|
91933|4251|200.0|3|
91934|4252|50.0|3|
91936|4253|100.0|3|
91938|4254|100.0|1|
91945|4255|1.0|3|
91947|4258|142.0|1|
91972|4259|10.0|3|
91973|4260|100.0|3|
91974|4261|100.0|3|
91997|4262|100.0|3|
92000|4263|100.0|3|
92001|4264|100.0|3|
92007|4265|100.0|3|
92009|4267|100.0|3|
92010|4268|100.0|3|
92012|4269|100.0|3|
92013|4270|100.0|3|
92022|4271|1.0|3|
92022|4272|1.0|3|
92040|4275|1.0|3|
92040|4276|1.0|3|
92044|4279|3.0|3|
92071|4282|1.0|3|
91852|4236|1.0|3|
91852|4237|1.0|3|
91946|4256|142.0|1|
91946|4257|1.0|3|
92035|4273|1.0|3|
92035|4274|1.0|3|
92043|4277|1.0|3|
92043|4278|1.0|3|
92045|4280|1.0|3|
92045|4281|1.0|3|
92220|4284|1.0|3|
92220|4285|10.0|3|
92220|4286|10.0|3|
92220|4287|1.0|3|
92220|4288|1.0|3|
92224|4289|1.0|3|
92224|4290|1.0|3|
92224|4291|10.0|3|
92231|4293|1.0|3|
92235|4294|1.0|3|
92238|4295|50.0|3|
92241|4296|100.0|3|
92242|4297|100.0|3|
92280|4298|1.0|3|
92361|4303|3.0|3|
92366|4304|50.0|3|
92377|4305|200.0|3|
92627|4311|1.0|3|
92628|4311|1.0|3|
92685|4312|1.0|3|
92687|4314|1.0|3|
92688|4316|50.0|3|
92690|4317|50.0|3|
43533|4337|1.0|3|
43533|4338|30.0|3|
43533|4339|30.0|3|
54345|4337|1.0|3|
54345|4338|30.0|3|
54345|4339|30.0|3|
92920|4319|1.0|3|
92920|4320|1.0|3|
92920|4321|10.0|3|
92920|4322|10.0|3|
92921|4323|100.0|3|
92922|4324|50.0|3|
92923|4325|50.0|3|
92924|4326|1.0|3|
92924|4327|1.0|3|
92925|4328|1.0|3|
92925|4329|1.0|3|
92926|4330|1.0|3|
92926|4331|1.0|3|
92927|4332|1.0|3|
92928|4333|1.0|3|
92928|4334|1.0|3|
93184|4335|1.0|3|
93184|4336|2.0|3|
93640|4341|1.0|3|
93679|4360|1.13|2|
93681|4361|4.21|2|
93646|4342|1.0|3|
93646|4343|1.0|3|
93646|4344|10.0|3|
93647|4345|1.0|3|
93647|4347|1.0|3|
93647|4348|10.0|3|
93648|4349|1.0|3|
93648|4351|1.0|3|
93648|4352|10.0|3|
93649|4353|1.0|3|
93649|4355|1.0|3|
93649|4356|10.0|3|
93654|4357|1.0|3|
93654|4358|10.0|3|
93655|4359|100.0|3|
93690|4362|1.0|3|
52795|87|1.0|3|
52795|88|2.0|3|
52796|89|1.0|3|
52796|90|2.0|3|
52799|91|1.0|3|
52799|92|2.0|3|
52800|93|2.0|3|
52800|94|1.0|3|
70077|1928|1.0|3|
70077|1929|2.0|3|
70081|1930|2.0|3|
70081|1931|1.0|3|
70082|1932|1.0|3|
70082|1933|2.0|3|
70083|1934|1.0|3|
70083|1935|2.0|3|
5649|275|1.0|3|
4693|43|1.0|3|
4694|24|1.0|3|
93974|4366|1.0|3|
93975|4366|1.0|3|
93976|4367|1.0|3|
93977|4367|1.0|3|
93978|4368|1.0|3|
93979|4368|1.0|3|
93980|4369|1.0|3|
93981|4369|1.0|3|
51823|17|1.0|3|
51823|20|1.0|3|
51823|21|1.0|3|
58715|2477|25.0|2|
58717|2478|50.0|2|
90237|4375|30.0|3|
90237|4376|15.0|2|
90938|4084|20.0|3|
90938|4085|20.0|3|
90943|4086|14.0|3|
90948|4088|20.0|3|
90948|4089|20.0|3|
91593|4172|24.0|3|
91593|4173|24.0|3|
92919|4318|100.0|3|
93955|4370|480.0|2|
69745|4377|30.0|3|
69745|4378|50.0|2|
69745|4379|1.0|3|
69745|4380|2.0|3|
94278|4381|1.0|3|
94296|4382|1.0|3|
94297|4383|100.0|3|
94298|4384|100.0|3|
94299|4385|100.0|3|
94300|4386|100.0|3|
94301|4387|100.0|3|
94379|4389|100.0|3|
94380|4390|100.0|3|
94381|4391|100.0|3|
94398|4403|1.0|3|
94398|4404|1.0|3|
94398|4405|10.0|3|
94399|4407|1.0|3|
94399|4408|1.0|3|
94399|4409|10.0|3|
94399|4410|10.0|3|
94401|4411|50.0|3|
94402|4411|100.0|3|
94452|4254|450.0|1|
94210|4372|1.0|3|
94302|4420|100.0|3|
94457|4416|1.0|3|
94457|4417|1.0|3|
94457|4418|10.0|3|
94457|4419|10.0|3|
94483|4421|100.0|3|
94504|4421|50.0|3|
94608|4422|4.0|3|
56878|4437|1.0|3|
59026|4437|7.0|3|
70432|4438|7.0|3|
94405|4412|50.0|3|
94408|4413|50.0|3|
94409|4414|100.0|3|
94669|4423|1.0|3|
94669|4424|1.0|3|
94669|4426|1.0|2|
94669|4427|1.0|3|
94672|4428|3.0|3|
94672|4429|1.0|3|
94672|4430|1.0|3|
94672|4431|10.0|2|
94673|4432|141.0|1|
94673|4433|1.0|3|
94685|4434|1.0|3|
94712|4436|50.0|3|
82881|3541|120.0|3|
82882|3542|120.0|3|
82883|3543|120.0|3|
94385|4400|100.0|3|
94386|4401|100.0|3|
94388|4402|210.0|3|
82465|3490|800.0|3|
82467|3492|800.0|3|
82468|3493|800.0|3|
82471|3496|800.0|3|
82525|3500|800.0|3|
82532|3503|400.0|3|
82533|3504|400.0|3|
82545|3506|480.0|3|
82547|3508|480.0|3|
82549|3509|480.0|3|
82551|3511|400.0|3|
82552|3512|400.0|3|
82864|3537|160.0|3|
82865|3537|160.0|3|
82878|3538|160.0|3|
82880|3540|160.0|3|
83241|3583|240.0|3|
83242|3584|500.0|3|
83243|3585|500.0|3|
83271|3590|500.0|3|
94320|4392|1.0|3|
94321|4392|1.0|3|
94323|4393|1.0|3|
94325|4394|1.0|3|
94332|4397|30.0|3|
94333|4398|30.0|3|
94334|4399|30.0|3|
94439|4415|1.0|3|
94689|4435|2.0|3|
94737|4439|1.0|3|
94737|4440|1.0|3|
94741|4441|1.0|3|
94741|4442|1.0|3|
94742|4443|141.0|1|
94772|4444|1.0|3|
94772|4445|1.0|3|
95136|3434|12.0|2|
95182|4446|1.0|3|
95243|4447|1.0|3|
95244|4448|1.0|3|
95245|4449|1.0|3|
95246|4450|1.0|3|
95298|4451|25.0|2|
95299|4452|50.0|2|
95322|4453|100.0|3|
95327|4454|50.0|3|
95333|4455|100.0|3|
95367|4459|1.0|3|
95367|4460|1.0|3|
95367|4461|1.0|3|
95455|4467|1.0|3|
95455|4468|6.0|3|
95511|4478|200.0|3|
95512|4479|200.0|3|
82469|3494|100.0|3|
59366|931|20.0|3|
59366|932|20.0|3|
73741|2608|20.0|3|
73741|2609|20.0|3|
75234|2798|20.0|3|
75234|2799|20.0|3|
85391|3741|20.0|3|
85391|3742|20.0|3|
85397|3744|20.0|3|
85397|3745|20.0|3|
91586|4168|20.0|3|
91586|4169|20.0|3|
91588|4170|20.0|3|
91588|4171|20.0|3|
91595|4174|20.0|3|
91595|4175|20.0|3|
95721|4500|2.0|3|
95721|4501|1.0|3|
95721|4502|1.0|3|
95721|4503|1.0|3|
95721|4504|1.0|3|
95721|4505|1.0|3|
95721|4506|1.0|3|
95500|4470|25.0|3|
95501|4470|50.0|3|
95502|4470|50.0|3|
95503|4471|1.0|3|
95503|4472|1.0|3|
95503|4473|10.0|3|
95514|4480|50.0|3|
95516|4480|50.0|3|
95517|4481|1.0|3|
95517|4482|1.0|3|
95517|4483|10.0|3|
95593|4485|25.0|3|
95594|4485|50.0|3|
95597|4485|50.0|3|
95598|4486|50.0|3|
95599|4486|50.0|3|
95600|4487|1.0|3|
95600|4488|10.0|3|
95600|4490|1.0|3|
95602|4491|1.0|3|
95602|4492|10.0|3|
95602|4493|1.0|3|
95859|4507|113.0|1|
95887|4509|1.0|3|
95888|4510|1.0|3|
95920|4511|5.0|3|
95934|4512|1.0|3|
95877|4508|1.0|3|
96170|4517|1.0|3|
96170|4518|1.0|3|
96242|4521|113.0|1|
96252|4522|236.0|2|
96278|4523|5.0|2|
96327|3412|1.0|3|
96327|3413|2.0|3|
96327|3414|1.0|3|
96381|4533|1.0|3|
96381|4534|1.0|3|
96381|4535|1.0|3|
96501|4538|50.0|3|
96521|4539|100.0|1|
96539|4541|4.0|2|
96539|4542|1.0|3|
96539|4543|2.0|3|
96539|4544|1.0|3|
96539|4545|1.0|3|
96539|4546|1.0|3|
96539|4547|1.0|3|
96540|4548|4.0|2|
96540|4549|1.0|3|
96540|4550|2.0|3|
96540|4551|1.0|3|
96540|4552|1.0|3|
96540|4553|1.0|3|
96540|4554|1.0|3|
95445|4465|30.0|3|
95446|4466|100.0|3|
96076|4513|1.0|3|
96487|4536|100.0|3|
96488|4536|50.0|3|
96627|4557|2.0|3|
96627|4558|4.0|3|
96627|4559|1.0|3|
96594|4556|1.0|3|
96681|4561|1.0|3|
96681|4562|10.0|3|
96681|4563|10.0|3|
96681|4564|1.0|3|
96681|4565|1.0|3|
96683|4566|1.0|3|
96683|4567|10.0|3|
96683|4568|1.0|3|
96723|4570|1.0|3|
96723|4571|2.0|3|
96723|4572|0.65|2|
96750|4575|1.0|3|
96750|4576|2.0|3|
96750|4577|0.65|2|
89009|4587|1.0|3|
89009|4588|1.0|3|
96828|4578|50.0|3|
96856|4579|1.0|3|
96856|4580|1.0|3|
96856|4581|12.0|3|
96863|4582|1.0|3|
96864|4583|50.0|3|
96872|4584|50.0|3|
96900|4589|100.0|3|
96901|4590|1.0|3|
96903|4591|1.0|3|
96904|4592|1.0|3|
96909|4600|100.0|3|
96911|4601|100.0|3|
96913|4602|100.0|3|
96914|4603|100.0|3|
96935|4605|200.0|3|
96936|4606|200.0|3|
96848|4585|1.0|3|
96745|4574|1.0|3|
96915|4604|1.0|3|
96940|4607|100.0|3|
96942|4608|100.0|3|
96944|4609|100.0|3|
97010|4611|100.0|3|
97012|4613|100.0|3|
97013|4614|100.0|3|
97022|4616|100.0|3|
96945|4610|100.0|3|
97017|4615|100.0|3|
97024|4618|100.0|3|
97027|4619|100.0|3|
97030|4620|100.0|3|
97037|4621|100.0|3|
97264|4623|100.0|3|
96521|4540|225.0|2|
97301|4627|50.0|2|
97319|4628|5.0|2|
94328|4395|30.0|3|
96873|4586|30.0|3|
96873|4633|1.0|3|
96873|4634|1.0|3|
96873|4635|1.0|3|
97271|4624|100.0|3|
97272|4625|100.0|3|
97275|4626|100.0|3|
97389|4631|50.0|3|
97390|4632|50.0|3|
97464|4639|30.0|3|
97464|4640|1.0|3|
97464|4641|1.0|3|
97464|4642|1.0|3|
97465|4643|30.0|3|
97465|4644|1.0|3|
97465|4645|1.0|3|
97465|4646|1.0|3|
97501|4647|50.0|3|
97502|4648|1.0|3|
97502|4650|10.0|3|
97518|4653|1.0|3|
97518|4654|1.0|3|
97518|4655|12.0|3|
97524|4664|10.0|3|
97558|4662|20.0|3|
97558|4663|20.0|3|
97580|4665|1.0|1|
97587|4666|1.0|1|
97588|4667|1.0|2|
97503|4651|1.0|3|
97503|4652|1.0|3|
97545|4657|1.0|3|
97553|4661|100.0|3|
97599|4668|1.0|3|
97599|4669|10.0|3|
97600|4670|50.0|3|
96906|4593|1.0|3|
97551|4658|1.0|3|
97551|4660|10.0|3|
97603|4671|50.0|3|
97605|4672|1.0|3|
97605|4673|1.0|3|
97612|4674|1.0|3|
97612|4675|10.0|3|
97670|4676|100.0|3|
97851|4694|1.0|2|
96908|4595|1.0|3|
97386|4630|50.0|3|
97577|4714|1.0|3|
97577|4715|1.0|3|
97712|4677|1.0|3|
97712|4678|10.0|3|
97713|4679|50.0|3|
97881|4695|1.0|3|
97881|4696|10.0|3|
97885|4697|1.0|3|
97885|4698|10.0|3|
97886|4699|1.0|3|
97947|4703|100.0|3|
97948|4704|1.0|3|
97948|4705|10.0|3|
97960|4706|30.0|3|
97961|4707|30.0|3|
97962|4708|30.0|3|
97963|4709|30.0|3|
97964|4710|30.0|3|
97965|4711|30.0|3|
97966|4569|30.0|3|
97967|4712|237.0|2|
98074|4717|100.0|1|
98077|4718|100.0|1|
98079|4718|150.0|1|
98086|4557|6.0|3|
98086|4558|12.0|3|
98086|4559|1.0|3|
98158|4719|4.0|3|
98158|4720|4.0|3|
98158|4721|4.0|3|
98158|4723|4.0|3|
98205|4725|1.0|3|
98259|4726|1.0|3|
98274|4727|1.0|1|
98275|4728|1.0|3|
98276|4729|1.0|3|
98277|4730|7.0|3|
98283|4731|2.0|3|
98318|4732|1.0|2|
98345|4734|1.0|2|
98346|4735|1.0|2|
98398|4738|142.0|1|
98398|4739|1.0|3|
98409|4740|100.0|3|
98410|4741|100.0|3|
98451|4742|50.0|3|
98453|4743|50.0|3|
98467|4745|1.0|3|
98468|4746|1.0|3|
98495|4747|1.0|3|
98496|4748|1.0|3|
98503|4751|2.0|3|
98503|4752|4.0|3|
98503|4753|1.0|3|
98501|4749|1.0|3|
98501|4750|1.0|3|
53475|2331|10.0|2|
53652|2330|10.0|2|
98706|4756|21.0|3|
98749|4760|1.0|3|
98750|4759|1.0|3|
97778|4684|1.0|3|
97778|4685|1.0|3|
97778|4686|1.0|3|
97778|4687|19.0|3|
97778|4688|1.0|3|
97778|4691|1.0|3|
97778|4692|1.0|3|
97850|4684|1.0|3|
97850|4685|1.0|3|
97850|4686|1.0|3|
97850|4687|19.0|3|
97850|4688|1.0|3|
97850|4691|1.0|3|
97850|4692|1.0|3|
98338|4733|2.0|3|
98834|4764|1.0|3|
98834|4765|10.0|3|
98834|4766|1.0|3|
98870|4767|5.0|3|
32022|4770|25.0|3|
97778|4768|1.0|3|
97850|4768|1.0|3|
98685|4769|25.0|3|
97052|4622|1.0|3|
98928|341|2.0|3|
95609|4494|25.0|3|
95610|4495|50.0|3|
95611|4496|100.0|3|
95612|4497|1.0|3|
95612|4498|1.0|3|
95612|4499|10.0|3|
97460|4637|3.0|3|
97462|4638|1.0|3|
99055|4772|50.0|3|
99059|4773|1.0|3|
99059|4774|1.0|3|
99059|4775|10.0|3|
99059|4776|10.0|3|
99059|4777|1.0|3|
99059|4778|1.0|3|
99215|4779|10.0|3|
99218|4780|1.0|3|
99219|4783|10.0|3|
99220|4784|10.0|3|
99221|4785|10.0|3|
99222|4786|10.0|3|
99223|4787|10.0|3|
99224|4788|10.0|3|
99225|4789|10.0|3|
99226|4790|10.0|3|
99227|4791|10.0|3|
99228|4792|10.0|3|
99250|4793|100.0|3|
99251|4794|100.0|3|
99252|4795|100.0|3|
99253|4796|100.0|3|
99255|4797|1.0|3|
99258|4798|100.0|3|
99329|4799|200.0|3|
99374|4801|1.0|3|
99374|4802|10.0|3|
99374|4803|10.0|3|
99374|4804|1.0|3|
99376|4805|50.0|3|
99377|4806|1.0|3|
99378|4805|100.0|3|
99388|4811|6.0|3|
99388|4812|1.0|3|
99388|4813|12.0|3|
99404|4816|1.0|3|
99404|4818|1.0|3|
99404|4819|10.0|3|
99405|4820|25.0|3|
99406|4821|50.0|3|
99407|4822|100.0|3|
99408|4823|1.0|3|
99409|4824|1.0|3|
99431|4827|100.0|1|
99432|4827|450.0|1|
99387|4807|1.0|3|
99387|4808|10.0|3|
99387|4809|10.0|3|
99387|4810|1.0|3|
99387|4814|1.0|3|
99387|4815|1.0|3|
99426|4825|25.0|3|
99427|4825|50.0|3|
99428|4825|100.0|3|
99429|4826|1.0|3|
99494|4828|480.0|2|
99495|4829|255.0|1|
99620|4751|6.0|3|
99620|4752|12.0|3|
99620|4753|1.0|3|
99651|4836|100.0|3|
99652|4837|100.0|3|
99659|4838|10.0|2|
99659|4839|1.0|3|
99713|4840|25.0|3|
99787|4811|2.0|3|
99787|4812|1.0|3|
99787|4813|4.0|3|
97457|4636|1.0|3|
97457|4867|10.0|3|
99646|4832|1.0|3|
99646|4833|10.0|3|
99646|4834|1.0|3|
99648|4835|50.0|3|
99649|4835|50.0|3|
99799|4857|1.0|3|
99799|4858|1.0|3|
99799|4859|10.0|3|
99800|4860|50.0|3|
99801|4861|100.0|3|
99806|4866|25.0|3|
99786|4851|25.0|3|
99788|4852|50.0|3|
99802|4862|100.0|3|
99803|4863|1.0|3|
99803|4864|1.0|3|
99803|4865|10.0|3|
99827|4868|1.0|3|
99827|4869|6.0|3|
99793|4853|1.0|3|
99793|4854|1.0|3|
99793|4855|10.0|3|
99794|4856|25.0|3|
99795|4856|50.0|3|
99796|4856|50.0|3|
99860|4870|1.0|3|
99861|4871|50.0|3|
99862|4872|2.5|2|
99862|4873|2.5|2|
99894|4874|100.0|3|
99897|4875|100.0|3|
99910|4885|100.0|3|
99911|4886|100.0|3|
99912|4887|100.0|3|
99913|4888|100.0|3|
99914|4889|100.0|3|
99916|4891|100.0|3|
99917|4892|100.0|3|
99918|4893|100.0|3|
99919|4894|100.0|3|
99921|4896|100.0|3|
99923|4898|100.0|3|
99925|4900|100.0|3|
99926|4901|100.0|3|
99927|4902|100.0|3|
99929|4904|100.0|3|
99930|4905|100.0|3|
99935|4907|100.0|3|
99937|4909|100.0|3|
99938|4910|100.0|3|
99939|4911|100.0|3|
99943|4912|200.0|3|
99743|4841|1.0|3|
99743|4842|1.0|3|
99744|4843|1.0|3|
99744|4844|1.0|3|
99751|4845|1.0|3|
99751|4846|1.0|3|
99754|4847|1.0|3|
99754|4848|1.0|3|
99764|4849|1.0|3|
99764|4850|1.0|3|
99901|4876|100.0|3|
99902|4877|100.0|3|
99903|4878|100.0|3|
99904|4879|100.0|3|
99905|4880|100.0|3|
99906|4881|100.0|3|
99907|4882|100.0|3|
99908|4883|100.0|3|
99909|4884|100.0|3|
99915|4890|100.0|3|
99920|4895|100.0|3|
99922|4897|100.0|3|
99924|4899|100.0|3|
99928|4903|100.0|3|
99931|4906|100.0|3|
99936|4908|100.0|3|
100036|4916|1.0|3|
100037|4916|1.0|3|
100038|4917|1.0|3|
100041|4917|1.0|3|
100044|4918|50.0|3|
100047|4919|50.0|3|
100048|4920|50.0|3|
100049|4921|50.0|3|
100105|4923|1.0|3|
100305|4925|1.0|3|
100313|4926|1.0|3|
100313|4927|10.0|2|
100318|4936|2.0|3|
100318|4937|4.0|3|
100318|4938|2.0|3|
100318|4939|2.0|3|
100318|4940|20.0|2|
100314|4928|1.0|3|
100314|4929|1.0|3|
100315|4930|1.0|3|
100315|4931|1.0|3|
100316|4932|1.0|3|
100316|4933|1.0|3|
100317|4934|1.0|3|
100319|4941|1.0|3|
100319|4942|1.0|3|
100407|4943|1.0|3|
100408|4948|25.0|3|
100409|4949|50.0|3|
100411|4950|100.0|3|
100439|4952|1.0|3|
100459|4953|100.0|3|
100536|4957|1.0|3|
100543|4958|100.0|3|
100576|4960|6.0|3|
100577|4960|1.0|3|
100593|4962|10.0|2|
100594|4963|10.0|2|
100595|4964|10.0|2|
100607|4965|1.0|3|
100607|4966|1.0|3|
100607|4967|50.0|3|
100607|4968|50.0|3|
100607|4969|1.0|3|
100674|2985|140.0|3|
100676|4970|1.0|3|
100782|4971|20.0|2|
100782|4972|1.0|3|
100782|4973|1.0|3|
100870|4978|1.0|1|
100888|4979|100.0|3|
100891|4980|100.0|3|
100892|4981|100.0|3|
100895|4982|100.0|3|
100905|4983|100.0|3|
100907|4984|100.0|3|
100908|4985|100.0|3|
100909|4986|100.0|3|
100911|4988|100.0|3|
100915|4989|1.0|3|
100917|4991|100.0|3|
100920|4992|100.0|3|
100925|4993|100.0|3|
100926|4994|100.0|3|
100933|4995|10.0|3|
100934|4995|10.0|3|
100936|4997|10.0|3|
100937|4997|10.0|3|
100938|4998|10.0|3|
100939|4998|10.0|3|
100935|4996|1.0|1|
100940|4999|10.0|3|
100941|4999|10.0|3|
100963|5001|1.0|1|
100978|5002|1.0|2|
100979|5003|1.0|3|
100980|5004|1.0|3|
100993|5005|1.0|1|
100994|5006|1.0|3|
100998|5007|10.0|3|
100999|5007|10.0|3|
101000|5008|10.0|3|
101001|5009|1.0|1|
101002|5008|10.0|3|
101004|5010|10.0|3|
101008|5010|10.0|3|
101009|5011|10.0|3|
101011|5011|10.0|3|
101012|5012|10.0|3|
101013|5012|10.0|3|
101014|5013|10.0|3|
101016|5013|10.0|3|
101017|5014|10.0|3|
101018|5014|10.0|3|
101019|5015|10.0|3|
101022|5015|10.0|3|
101023|5016|10.0|3|
101024|5016|10.0|3|
101025|5017|10.0|3|
101026|5017|10.0|3|
101027|5018|10.0|3|
101030|5018|10.0|3|
101031|5019|50.0|3|
101032|5020|4.0|2|
101032|5021|4.0|2|
101033|5022|1.0|3|
101033|5023|10.0|3|
101033|5025|1.0|3|
101035|5027|1.0|1|
101037|5028|1.0|2|
101045|5029|1.0|3|
